Package,Base name,Inh Depth,NVI,Local G Count,NVS,New Count,Overriden G Count,Inh Count,Tag,Ovr Tag
org.gudy.azureus2.core3.tracker.server.impl.dht,TRTrackerServerDHT,2,0.20408164,5,1.0204082,0,5,44,PureOverrider,Specializer
org.gudy.azureus2.core3.util,ConcurrentHasherRequest,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local.network,ConnectionManagerImpl,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.bouncycastle.asn1,DEROutputStream,3,0.5625,3,1.6875,3,0,16,PureExtender,NoOvr
com.aelitis.net.upnp.impl.ssdp,SSDPIGDImpl,1,1.1818181,13,15.363636,13,0,11,PureExtender,NoOvr
org.bouncycastle.crypto,DataLengthException,5,0.0,0,0.0,0,0,21,Other,NoOvr
com.aelitis.azureus.plugins.startstoprules.defaultplugin.ui.swt,StartStopRulesDefaultPluginSWTUI,1,0.0,0,0.0,0,0,11,Other,NoOvr
com.aelitis.azureus.plugins.startstoprules.defaultplugin,StartStopRulesDefaultPlugin,1,0.72727275,8,5.818182,8,0,11,PureExtender,NoOvr
com.aelitis.azureus.plugins.startstoprules.always,RunEverythingPlugin,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views,ConfigView,2,0.75,9,6.75,4,5,19,Overrider,Replacer
org.gudy.azureus2.ui.swt.mainwindow,StartupUtils,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.pluginsimpl.local.ui.tables,TableManagerImpl$TableColumnDelegate,1,2.7272727,30,81.818184,30,0,11,PureExtender,NoOvr
org.bouncycastle.asn1,DERBMPString,2,0.61538464,4,2.4615386,1,3,10,Overrider,Replacer
org.gudy.azureus2.platform.win32.access.impl,AEWin32AccessInterface,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.bouncycastle.crypto.modes,CBCBlockCipher,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.tracker.client.impl,TRTrackerAnnouncerImpl,1,2.909091,32,93.09091,32,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local.utils.xml.rss,RSSItemImpl,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.util,DelayedEvent,1,0.0,0,0.0,0,0,11,Other,NoOvr
com.aelitis.azureus.core.peermanager.piecepicker.impl,PiecePickerImpl$1$ParameterListenerImpl,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.bouncycastle.crypto.encodings,PKCS1Encoding,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.config.generic,GenericParameterAdapter,1,0.6363636,7,4.4545455,7,0,11,PureExtender,NoOvr
org.bouncycastle.jce.provider,X509CRLEntryObject,2,1.125,9,10.125,4,5,11,Overrider,PureSpecializer
org.gudy.azureus2.pluginsimpl.local.ui.config,ParameterRepository,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.bouncycastle.crypto.digests,SHA512Digest,2,0.36363637,4,1.4545455,0,4,18,PureOverrider,PureSpecializer
org.bouncycastle.crypto.digests,MD4Digest,2,0.6666667,7,4.666667,0,7,14,PureOverrider,PureSpecializer
com.aelitis.azureus.core.dht.transport.udp.impl.packethandler,DHTUDPPacketHandlerException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.bouncycastle.crypto.generators,DSAParametersGenerator,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local.torrent,TorrentAttributeNetworksImpl,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.util,AETemporaryFileHandler,1,0.0,0,0.0,0,0,11,Other,NoOvr
com.aelitis.azureus.core.proxy,AEProxyFactory,1,0.0,0,0.0,0,0,11,Other,NoOvr
com.aelitis.azureus.core.instancemanager.impl,AZInstanceManagerImpl$request,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.shells,PopupShell,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.bouncycastle.asn1,DEROctetString,3,0.21428572,1,0.21428572,0,1,13,PureOverrider,PureSpecializer
org.gudy.azureus2.core3.disk.impl.access.impl,DMCheckerImpl,1,0.72727275,8,5.818182,8,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.peers,DLedFromOthersItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
com.aelitis.azureus.core.dht.transport.util,DHTTransportStatsImpl,1,4.5454545,50,227.27272,50,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.sharing,ShareUtils,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.bouncycastle.asn1.pkcs,SafeBag,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,HealthItem$Cell,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.gudy.azureus2.platform.win32.access.impl,AEWin32AccessImpl,1,1.5454545,17,26.272726,17,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.snippets,OnTopProblem,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.bouncycastle.asn1.pkcs,MacData,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
com.aelitis.azureus.core.networkmanager.impl,TCPProtocolDecoder,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.util,ListenerManagerDispatcherWithException,2,0.33333334,2,0.6666667,1,1,11,Overrider,PureSpecializer
org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader,ResourceDownloaderDelayedImpl,2,0.6,12,7.2000003,1,11,29,Overrider,Specializer
org.gudy.azureus2.ui.swt.shells,MessagePopupShell,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.bouncycastle.asn1.pkcs,RC2CBCParameter,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
com.aelitis.azureus.core.dht.transport.udp.impl,DHTUDPPacketHelper,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytracker,BadNATCountItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.remote.rpexceptions,RPThrowableAsReplyException,5,0.2,1,0.2,0,1,24,PureOverrider,PureReplacer
org.gudy.azureus2.ui.swt.views.tableitems.mytracker,AverageBytesInItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.exporttorrent.wizard,ExportTorrentWizardInputPanel,2,0.3,3,0.90000004,0,3,17,PureOverrider,Replacer
com.aelitis.azureus.core.dht.db.impl,DHTDBMapping,1,2.1818182,24,52.36364,24,0,11,PureExtender,NoOvr
org.bouncycastle.crypto.digests,RIPEMD128Digest,2,0.6666667,7,4.666667,0,7,14,PureOverrider,PureSpecializer
com.aelitis.azureus.core.peermanager.connection,AZPeerConnection,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
com.aelitis.azureus.plugins.tracker.local,LocalTrackerPlugin,1,1.1818181,13,15.363636,13,0,11,PureExtender,NoOvr
org.gudy.azureus2.plugins.download,DownloadRemovalVetoException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.gudy.azureus2.core3.util,FileIsADirectoryException,5,0.0,0,0.0,0,0,21,Other,NoOvr
org.gudy.azureus2.ui.swt.components,LinkLabel,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.pieces,PieceNumberItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.bouncycastle.asn1,DERConstructedSequence,3,0.5294118,3,1.5882354,1,2,15,Overrider,PureSpecializer
org.bouncycastle.asn1.misc,CAST5CBCParameters,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.pieces,ReservedByItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.bouncycastle.crypto.engines,RSAEngine,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
com.aelitis.azureus.core.clientmessageservice.secure.impl,SecureMessageServiceClientHelper,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.logging,LogRelation,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
com.aelitis.net.magneturi,MagnetURIHandlerException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.gudy.azureus2.core3.tracker.server.impl,TRTrackerServerRequestImpl,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
com.aelitis.net.udp.uc.impl,PRUDPPacketHandlerImpl,1,1.3636364,15,20.454546,15,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.systray,SystemTraySWT,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,TorrentPathItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.bouncycastle.asn1.x509,CertificateList,1,0.8181818,9,7.3636365,9,0,11,PureExtender,NoOvr
org.bouncycastle.asn1.misc,NetscapeCertType,3,0.2,1,0.2,0,1,14,PureOverrider,PureReplacer
org.gudy.azureus2.core3.logging.impl,FileLogging,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.config.generic,GenericBooleanParameter,1,0.72727275,8,5.818182,8,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.util,ThreadPool$threadPoolWorker,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local.logging,LoggerImpl$PluginFileLoggerAdapater,2,0.16666667,1,0.16666667,0,1,11,PureOverrider,PureReplacer
com.aelitis.azureus.core.diskmanager.cache.impl,CacheEntry,1,1.0909091,12,13.09091,12,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.util,ListenerManagerDispatcher,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.configsections,ConfigSectionTrackerClient,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.help,AboutWindow,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.bouncycastle.jce,PKCS7SignedData,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.gudy.azureus2.plugins.logging,FileLoggerAdapter,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.util,TimerEventPeriodic,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.bouncycastle.crypto,BufferedAsymmetricBlockCipher,1,0.8181818,9,7.3636365,9,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.util,AEThread,2,0.09756097,2,0.19512194,1,1,40,Overrider,PureReplacer
org.bouncycastle.asn1,ASN1Set,2,1.0769231,7,7.5384617,4,3,10,Extender,PureReplacer
org.gudy.azureus2.ui.swt,IconBar,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local.sharing,ShareConfigImpl,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.predicate.shell,ShellIsMinimizedPredicate,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
com.aelitis.azureus.plugins.startstoprules.defaultplugin,SeedingRankColumnListener,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.bouncycastle.jce.spec,ElGamalPrivateKeySpec,2,0.16666667,1,0.16666667,1,0,12,PureExtender,NoOvr
com.aelitis.azureus.core.peermanager.utils,BTPeerIDByteDecoder,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.platform.win32.access,AEWin32AccessException,3,0.0,0,0.0,0,0,21,Other,NoOvr
com.aelitis.azureus.plugins.startstoprules.defaultplugin,StartStopRulesDefaultPlugin$RecalcSeedingRanksTask,2,0.14285715,1,0.14285715,0,1,13,PureOverrider,PureSpecializer
org.gudy.azureus2.pluginsimpl.remote,RPRequestHandler$replyCache,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.pluginsimpl,UISWTViewEventImpl,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.bouncycastle.jce.provider,X509CRLObject,3,2.1724138,21,45.62069,4,17,12,Overrider,Specializer
org.gudy.azureus2.ui.swt,TabFolder2ListenerAdder,2,0.125,1,0.125,0,1,15,PureOverrider,PureReplacer
org.gudy.azureus2.ui.webplugin.remoteui.xml.server,XMLRequestProcessor,2,0.4347826,5,2.173913,5,0,23,PureExtender,NoOvr
org.gudy.azureus2.core3.html,HTMLPageFactory,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.pieces,BlocksItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.gudy.azureus2.core3.ipchecker.natchecker,NatCheckerServer,3,0.21428572,3,0.64285713,2,1,41,Extender,PureSpecializer
com.aelitis.azureus.core.peermanager.messaging.bittorrent,BTMessageEncoder,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt,Utils$ShellMetricsResizeListener,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.config,ColorParameter,2,0.5,4,2.0,2,2,14,Overrider,PureSpecializer
org.gudy.azureus2.ui.swt.views.tableitems.myshares,CategoryItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.bouncycastle.math.ec,ECPoint,1,0.72727275,8,5.818182,7,1,10,Extender,PureReplacer
com.aelitis.azureus.core.peermanager.messaging.bittorrent,BTInterested,1,0.8181818,9,7.3636365,9,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.peers,EncryptionItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.bouncycastle.asn1.x509,CRLDistPoint,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
com.aelitis.azureus.core.networkmanager,OutgoingMessageQueue$NotificationItem,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.core3.util,Constants,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.bouncycastle.jce.provider,JDKAlgorithmParameterGenerator$DES,3,0.42857143,2,0.85714287,0,2,12,PureOverrider,PureSpecializer
org.gudy.azureus2.core3.util,AERunnable,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.bouncycastle.crypto.params,DHKeyParameters,2,0.33333334,2,0.6666667,1,1,11,Overrider,PureReplacer
org.gudy.azureus2.core3.torrent.impl,TOTorrentFileImpl,1,0.72727275,8,5.818182,8,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.tracker.server.impl.tcp,TRTrackerServerTCP$DOSEntry,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.bouncycastle.asn1.x509,Time,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.donations,DonationWindow2,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.auth,AuthenticatorWindow,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,StatusItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
com.aelitis.azureus.core.networkmanager.impl,TCPTransportImpl,1,1.1818181,13,15.363636,13,0,11,PureExtender,NoOvr
com.aelitis.azureus.core.proxy.socks.impl,AESocksProxyConnectionImpl$proxyStateVersion,2,0.10526316,1,0.10526316,0,1,18,PureOverrider,PureReplacer
org.gudy.azureus2.ui.swt.exporttorrent.wizard,ExportTorrentWizardFinishPanel,2,0.3,3,0.90000004,0,3,17,PureOverrider,Replacer
com.aelitis.azureus.core.peermanager.messaging.azureus,AZMessageDecoder,1,0.72727275,8,5.818182,8,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local.update,UpdateCheckInstanceImpl,1,1.4545455,16,23.272728,16,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views,LoggerView,2,1.0,12,12.0,5,7,17,Overrider,PureReplacer
org.gudy.azureus2.ui.common,UITemplate,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.bouncycastle.asn1.x509,GeneralSubtree,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.bouncycastle.asn1.x509,KeyPurposeId,3,0.0,0,0.0,0,0,14,Other,NoOvr
org.bouncycastle.asn1,DERTaggedObject,3,0.1764706,1,0.1764706,0,1,16,PureOverrider,PureSpecializer
org.bouncycastle.asn1.pkcs,CertificationRequestInfo,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.bouncycastle.asn1.x509,RSAPublicKeyStructure,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.bouncycastle.crypto.generators,DHBasicKeyPairGenerator,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.bouncycastle.asn1,BERConstructedOctetString,4,0.85714287,3,2.5714285,1,2,12,Overrider,Equals
org.gudy.azureus2.ui.swt,Utils,1,0.0,0,0.0,0,0,11,Other,NoOvr
com.aelitis.azureus.core.proxy.socks.impl,AESocksProxyPlugableConnectionDefault,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.util,SHA1Simple,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.nat,NatTestWindow,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.bouncycastle.jce.provider,JDKMessageDigest$RIPEMD160,4,0.13793103,1,0.13793103,0,1,28,PureOverrider,PureSpecializer
org.gudy.azureus2.ui.swt.pluginsinstaller,InstallPluginWizard,2,0.4,6,2.4,5,1,29,Extender,PureSpecializer
com.aelitis.azureus.core.peermanager.piecepicker,EndGameModeChunk,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,PeerSourcesItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.update.sf,SFPluginDetailsException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.gudy.azureus2.core3.disk.impl.access.impl,DMWriterImpl,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.bouncycastle.asn1.x509,ReasonFlags,3,0.0,0,0.0,0,0,15,Other,NoOvr
com.aelitis.azureus.plugins.upnp,UPnPPluginService$serviceMapping,1,0.90909094,10,9.090909,10,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,SeedsItem,3,0.15789473,3,0.4736842,2,1,56,Extender,PureSpecializer
org.bouncycastle.crypto.params,DSAPublicKeyParameters,3,0.23076922,1,0.23076922,1,0,13,PureExtender,NoOvr
org.gudy.azureus2.core3.disk,DiskManagerFactory,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.ui.swt.pluginsinstaller,IPWListPanel,2,0.5,5,2.5,2,3,17,Overrider,Replacer
org.gudy.azureus2.core3.peer.impl.control,PEPeerControlImpl,2,10.75,86,924.5,84,2,14,Extender,PureReplacer
org.gudy.azureus2.core3.tracker.host.impl,TRHostTorrentHostImpl,1,4.181818,46,192.36363,46,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.category,CategoryManager,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.core3.ipchecker.extipchecker.impl,ExternalIPCheckerServiceDiscoveryVIP,3,0.0,0,0.0,0,0,29,Other,NoOvr
org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader,ResourceDownloaderMetaRefreshImpl,2,0.55,11,6.05,3,8,32,Overrider,PureSpecializer
com.aelitis.azureus.core.dht.control.impl,DHTControlStatsImpl,1,2.2727273,25,56.81818,25,0,11,PureExtender,NoOvr
org.bouncycastle.asn1.x509,AttributeCertificate,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.files,PathItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.gudy.azureus2.core3.tracker.util.impl,TRTrackerUtilsImpl,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.bouncycastle.crypto.params,DSAValidationParameters,1,0.27272728,3,0.8181819,2,1,10,Extender,PureReplacer
org.bouncycastle.asn1,ASN1Null,2,0.46153846,3,1.3846154,0,3,10,PureOverrider,PureReplacer
com.aelitis.azureus.core.util.average,RunningAverage,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.remote.torrent,RPTorrent,2,3.0,36,108.0,33,3,21,Extender,PureReplacer
org.bouncycastle.crypto,CipherKeyGenerator,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local,PluginManagerImpl,2,0.84210527,8,6.736842,0,8,11,PureOverrider,PureSpecializer
org.bouncycastle.jce.provider,RSAUtil,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,OldMyTorrentsPluginItem,2,0.035714287,1,0.035714287,1,0,56,PureExtender,NoOvr
org.bouncycastle.jce.provider,JDKMessageDigest$RIPEMD128,4,0.13793103,1,0.13793103,0,1,28,PureOverrider,PureSpecializer
org.gudy.azureus2.core3.util,HostNameToIPResolverException,5,0.23809525,1,0.23809525,1,0,21,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local,PluginManagerDefaultsImpl,1,0.90909094,10,9.090909,10,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.components,FlatImageButton,6,0.069565214,4,0.27826086,3,1,344,Extender,PureSpecializer
com.aelitis.azureus.core,AzureusCoreException,4,0.0,0,0.0,0,0,21,Other,NoOvr
com.aelitis.net.upnp.impl.ssdp,SSDPCore,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.configsections,ConfigSectionStats,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.common,UIImageRepository,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.ui.swt.mainwindow,Window,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.core3.security,SESecurityManager,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.pieces,SizeItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.gudy.azureus2.plugins,PluginException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.gudy.azureus2.ui.swt.nico,testOSX,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.remote.download,RPDownloadStats,2,2.1666667,26,56.333336,23,3,21,Extender,PureReplacer
org.gudy.azureus2.core3.global,GlobalManagerDownloadRemovalVetoException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.bouncycastle.jce.provider,JDKAlgorithmParameterGenerator$DSA,3,0.42857143,2,0.85714287,0,2,12,PureOverrider,PureSpecializer
org.gudy.azureus2.pluginsimpl.local.download,DownloadScrapeResultImpl,1,0.90909094,10,9.090909,10,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views,FilesView,3,0.2962963,8,2.3703704,3,5,76,Overrider,Replacer
org.gudy.azureus2.core3.util.protocol.magnet,MagnetConnection,3,0.2903226,6,1.7419356,0,6,56,PureOverrider,Equals
org.gudy.azureus2.pluginsimpl.remote,GenericRPAttributes$RemoteClassMap,3,0.9166667,11,10.083334,10,1,35,Extender,PureSpecializer
com.aelitis.azureus.core.dht.db,DHTDBFactory,1,0.0,0,0.0,0,0,11,Other,NoOvr
com.aelitis.net.udp.mc,MCGroupException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.gudy.azureus2.core3.util,AEMonitor,2,0.61538464,4,2.4615386,4,0,13,PureExtender,NoOvr
com.aelitis.azureus.core.instancemanager.impl,AZInstanceManagerImpl$trackedInstance,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.bouncycastle.util.encoders,BufferedDecoder,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.osx,Start,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.core3.disk.impl.access.impl,Test$DownloadManagerDummy,1,9.818182,108,1060.3636,108,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,OldMyTorrentsPluginItem$Cell,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local.update,UpdateImpl,1,1.3636364,15,20.454546,15,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.webplugin.remoteui.xml.server,XMLHTTPServerPlugin,2,0.25,2,0.5,0,2,14,PureOverrider,Equals
com.aelitis.azureus.core.networkmanager.impl,WriteController,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,TrackerStatusItem,3,0.15789473,3,0.4736842,3,0,57,PureExtender,NoOvr
org.gudy.azureus2.core3.util,MD5,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.pluginsinstaller,IPWFinishPanel,2,0.2,2,0.4,0,2,18,PureOverrider,Equals
org.gudy.azureus2.core3.util.test,SystemClockSpeedup,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.gudy.azureus2.ui.swt.config.wizard,FinishPanel,2,0.3,3,0.90000004,0,3,17,PureOverrider,Replacer
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents,UpSpeedLimitItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
com.aelitis.azureus.core.networkmanager,NetworkManager,1,1.8181819,20,36.363636,20,0,11,PureExtender,NoOvr
com.aelitis.azureus.core.diskmanager.file.impl,FMFileAccessController,1,0.90909094,10,9.090909,10,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.tracker.server.impl.udp,TRTrackerServerUDP,2,0.24489796,6,1.4693878,1,5,44,Overrider,Specializer
org.bouncycastle.asn1,ASN1Sequence,2,1.0769231,7,7.5384617,4,3,10,Extender,PureReplacer
com.aelitis.azureus.core.peermanager.peerdb,PeerExchangerItem,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.bouncycastle.crypto,PBEParametersGenerator,1,0.6363636,7,4.4545455,7,0,11,PureExtender,NoOvr
org.gudy.azureus2.core3.tracker.protocol.udp,PRUDPPacketRequestAnnounce2,3,1.6956522,13,22.04348,11,2,21,Extender,PureSpecializer
org.gudy.azureus2.core3.util,IndentWriter,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views.tableitems.pieces,CompletedItem,3,0.05263158,1,0.05263158,1,0,57,PureExtender,NoOvr
org.gudy.azureus2.core3.util,ThreadPoolTask,2,0.7692308,5,3.846154,5,0,13,PureExtender,NoOvr
org.gudy.azureus2.ui.swt.views,TableView$GroupTableRowRunner,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.gudy.azureus2.pluginsimpl.local.messaging,MessageAdapter,1,1.1818181,13,15.363636,13,0,11,PureExtender,NoOvr
