Package,Base name,Inh Depth,NVI,Local G Count,NVS,New Count,Overriden G Count,Inh Count,Tag,Ovr Tag
org.apache.log4j,TTCCLayout,3,0.92307687,8,7.384615,6,2,24,Extender,PureSpecializer
org.apache.log4j.lf5.viewer.categoryexplorer,CategoryNodeEditor,2,1.36,17,23.12,15,2,23,Extender,PureReplacer
org.apache.log4j.test,Hello,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.test,DelayedLoop,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j,BasicConfigurator,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.net,SimpleSocketServer,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.helpers,CountingQuietWriter,4,0.48,3,1.4399999,2,1,24,Extender,PureReplacer
org.apache.log4j.lf5.util,ResourceUtils,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.test,L7D,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.net,JMSAppender,2,0.82758623,12,9.931035,8,4,25,Extender,Specializer
org.apache.log4j.test,Finalize,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.helpers,NullEnumeration,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.apache.log4j.net,SocketServer,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.apache.log4j.helpers,PatternParser,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.apache.log4j.test,MDCStress,2,0.048780486,1,0.048780486,0,1,40,PureOverrider,PureReplacer
org.apache.log4j.lf5.viewer,LF5SwingUtils,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.config,PropertySetter,1,0.6363636,7,4.4545455,7,0,11,PureExtender,NoOvr
org.apache.log4j,Level,2,0.0,0,0.0,0,0,14,Other,NoOvr
org.apache.log4j.test,StressNDC,2,0.048780486,1,0.048780486,0,1,40,PureOverrider,PureReplacer
org.apache.log4j.helpers,QuietWriter,3,0.375,3,1.125,1,2,22,Overrider,PureReplacer
org.apache.log4j.net,SocketHubAppender$ServerMonitor,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.apache.log4j,CategoryKey,1,0.18181819,2,0.36363637,0,2,9,PureOverrider,PureReplacer
org.apache.log4j.spi,DefaultRepositorySelector,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.apache.log4j.helpers,FileWatchdog,2,0.19512194,4,0.7804878,3,1,40,Extender,PureReplacer
org.apache.log4j.lf5.util,DateFormatManager,1,1.2727273,14,17.818182,14,0,11,PureExtender,NoOvr
org.apache.log4j.test,AsyncAppenderTest,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.performance,NotLogging,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j,PropertyWatchdog,3,0.06818182,1,0.06818182,0,1,43,PureOverrider,PureSpecializer
org.apache.log4j.test,ROFile,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.chainsaw,DetailPanel,5,0.010989011,1,0.010989011,1,0,455,PureExtender,NoOvr
org.apache.log4j.net.test,SMTPMin,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.lf5.viewer,TrackingAdjustmentListener,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.apache.log4j.test,Shallow,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.varia,StringMatchFilter,2,1.0769231,7,7.5384617,6,1,12,Extender,PureSpecializer
org.apache.log4j.lf5.viewer,LogTable$LogTableListSelectionListener,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.apache.log4j,Logger,2,0.0,0,0.0,0,0,56,Other,NoOvr
org.apache.log4j.varia,HUP,2,0.048780486,1,0.048780486,0,1,40,PureOverrider,PureReplacer
org.apache.log4j.lf5.viewer.configure,ConfigurationManager,1,1.2727273,14,17.818182,14,0,11,PureExtender,NoOvr
org.apache.log4j.helpers,PatternParser$NamedPatternConverter,2,0.2857143,2,0.5714286,1,1,13,Overrider,PureSpecializer
