Package,Base name,Inh Depth,NVI,Local G Count,NVS,New Count,Overriden G Count,Inh Count,Tag,Ovr Tag
org.argouml.ui.explorer,PerspectiveConfigurator$RuleListener,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.uml.ui.behavior.collaborations,ActionNewActionForMessage,5,0.37037036,2,0.7407407,0,2,25,PureOverrider,Equals
org.argouml.uml.ui.behavior.common_behavior,ActionNewSendAction,6,0.21428572,1,0.21428572,0,1,27,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,UMLModelElementClientDependencyListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.cognitive.critics,CrNodeInstanceInsideElement,3,0.15,4,0.6,1,3,77,Overrider,PureReplacer
org.argouml.ui,EmailExpertDialog,8,0.0349345,2,0.069869,1,1,457,Overrider,PureSpecializer
org.argouml.uml.ui,ActionRemoveTaggedValue,2,0.1,1,0.1,1,0,20,PureExtender,NoOvr
org.argouml.cognitive.checklist.ui,TableModelChecklist,2,0.7407407,10,7.4074073,6,4,23,Extender,PureReplacer
org.argouml.uml.ui,UMLExpressionBodyField,6,0.06642066,6,0.39852396,6,0,542,PureExtender,NoOvr
org.argouml.ui.explorer,PerspectiveConfigurator$PerspectiveListSelectionListener,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.uml.diagram.ui,FigAttributesCompartment,5,0.048076924,2,0.09615385,0,2,206,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.common_behavior,PropPanelAction,8,0.07936508,5,0.3968254,5,0,504,PureExtender,NoOvr
org.argouml.ocl,OCLEvaluator,2,0.26666668,2,0.53333336,0,2,13,PureOverrider,PureReplacer
org.argouml.application.events,ArgoModuleEvent,3,0.2,1,0.2,0,1,14,PureOverrider,PureReplacer
org.argouml.persistence,PGMLParser$NameVal,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.argouml.model.uml,CollaborationsHelperImpl,1,3.0,33,99.0,33,0,11,PureExtender,NoOvr
org.argouml.uml.cognitive.critics,CrIllegalGeneralization,3,0.0375,1,0.0375,0,1,79,PureOverrider,PureReplacer
org.argouml.model.mdr,ActivityGraphsFactoryMDRImpl,2,2.8333333,17,48.166664,17,0,12,PureExtender,NoOvr
org.argouml.uml.ui,TabProps,6,0.19565219,15,2.9347827,13,2,458,Extender,PureSpecializer
org.argouml.uml.diagram.collaboration.ui,FigAssociationRole,6,0.0703125,3,0.2109375,1,2,254,Overrider,PureSpecializer
org.argouml.ui,Actions,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.argouml.ui,ActionGoToCritique,4,0.16,1,0.16,0,1,24,PureOverrider,PureReplacer
org.argouml.uml.ui.behavior.state_machines,UMLStateMachineSubmachineStateListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.state_machines,ActionNewCompositeState,5,0.18518518,1,0.18518518,0,1,26,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,UMLAssociationEndTypeComboBoxModel,4,0.08888889,1,0.08888889,0,1,44,PureOverrider,PureReplacer
org.argouml.uml.ui.foundation.core,UMLDiagramNameDocument,4,0.10810811,2,0.21621622,0,2,72,PureOverrider,PureSpecializer
org.argouml.uml.cognitive.critics,CrNWayAgg,3,0.0375,1,0.0375,0,1,79,PureOverrider,PureReplacer
org.argouml.uml.diagram.state.ui,FigSynchState,6,0.26989618,13,3.5086503,0,13,276,PureOverrider,Replacer
org.argouml.uml.cognitive.critics,CrInterfaceOperOnly,3,0.0375,1,0.0375,0,1,79,PureOverrider,PureReplacer
org.argouml.uml.diagram.ui,AbstractActionCheckBoxMenuItem,4,0.64,4,2.56,2,2,23,Overrider,Equals
org.argouml.uml.cognitive.critics,CrMissingAttrName,3,0.15,4,0.6,0,4,76,PureOverrider,PureReplacer
org.argouml.uml.ui,ActionDeleteSingleModelElement,5,0.1923077,1,0.1923077,0,1,25,PureOverrider,PureSpecializer
org.argouml.model.mdr,MetaTypesMDRImpl,1,7.2727275,80,581.8182,80,0,11,PureExtender,NoOvr
org.argouml.uml.ui.behavior.activity_graphs,ActionAddEventAsTrigger,5,0.5714286,4,2.2857144,0,4,31,PureOverrider,PureSpecializer
org.argouml.model.uml,NSUMLModelEventPump,2,0.8695652,10,8.695652,4,6,17,Overrider,PureSpecializer
org.argouml.uml.diagram.ui,ModeCreateCommentEdge,6,0.23076922,2,0.46153843,0,2,50,PureOverrider,PureReplacer
org.argouml.uml.ui.foundation.core,ActionSetFeatureOwner,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.uml.diagram.state.ui,FigShallowHistoryState,7,0.024137933,1,0.024137933,0,1,289,PureOverrider,PureSpecializer
org.argouml.uml.reveng.java,ClassifierContext,2,0.25,2,0.5,0,2,14,PureOverrider,PureSpecializer
org.argouml.util,FileFilters,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.argouml.uml.ui.behavior.state_machines,UMLCompositeStateSubvertexList$PopupMenu,5,0.0,0,0.0,0,0,499,Other,NoOvr
org.argouml.ocl,ArgoAny,1,1.0,11,11.0,8,3,8,Extender,PureReplacer
org.argouml.uml.diagram.static_structure.ui,UMLClassDiagram,4,1.0989012,25,27.472528,20,5,86,Extender,PureSpecializer
org.argouml.util,ConfigLoader,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.argouml.model,AbstractModelEventPump,1,1.0909091,12,13.09091,12,0,11,PureExtender,NoOvr
org.argouml.uml,UUIDHelper,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.argouml.model.mdr,XmiWriterMDRImpl,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.model.mdr,XmiReferenceProviderImpl,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.uml.reveng,ImportClasspathDialog,6,0.0,0,0.0,0,0,443,Other,NoOvr
org.argouml.uml.cognitive.critics,CrInvalidHistory,3,0.0375,1,0.0375,0,1,79,PureOverrider,PureReplacer
org.argouml.uml.diagram.activity.ui,FigActionState,6,0.35294116,17,5.9999995,0,17,272,PureOverrider,Replacer
org.argouml.util,SuffixFilter,2,0.61538464,4,2.4615386,1,3,10,Overrider,Specializer
org.argouml.uml.ui.foundation.core,UMLBehavioralFeatureQueryCheckBox,8,0.01459854,1,0.01459854,0,1,547,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,UMLFeatureOwnerListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.diagram.ui,FigMessage,5,0.36458334,21,7.65625,4,17,271,Overrider,Replacer
org.argouml.persistence,OpenException,4,0.5714286,3,1.7142859,0,3,18,PureOverrider,PureSpecializer
org.argouml.model,UndoExtensionMechanismsHelperDecorator,2,0.0,0,0.0,0,0,30,Other,NoOvr
org.argouml.ui.explorer.rules,GoStatemachineToDiagram,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.diagram.sequence.ui,FigReturnActionMessage,6,0.023076924,1,0.023076924,0,1,259,PureOverrider,PureSpecializer
org.argouml.uml.ui,TabDocumentation,7,0.014462809,1,0.014462809,1,0,484,PureExtender,NoOvr
org.argouml.ui,SettingsTabPreferences,6,0.115384616,9,1.0384616,9,0,468,PureExtender,NoOvr
org.argouml.cognitive.checklist,CheckManager,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.argouml.uml.ui.behavior.use_cases,UMLExtensionPointExtendListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,ActionSetFlowSource,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.uml.diagram.ui,PropPanelDiagram,7,0.014462809,1,0.014462809,0,1,483,PureOverrider,PureReplacer
org.argouml.cognitive.ui,DismissToDoItemDialog,8,0.0349345,2,0.069869,1,1,457,Overrider,PureSpecializer
org.argouml.ui.explorer,ExplorerTreeNode,2,0.2,6,1.2,5,1,59,Extender,PureSpecializer
org.argouml.model.uml,KindsImpl,1,2.909091,32,93.09091,32,0,11,PureExtender,NoOvr
org.argouml.model.mdr,FacadeMDRImpl,1,28.727272,316,9077.818,316,0,11,PureExtender,NoOvr
org.argouml.uml.ui,UMLTreeCellRenderer,6,0.011999999,1,0.011999999,0,1,499,PureOverrider,PureSpecializer
org.argouml.cognitive,AbstractCognitiveTranslator,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.argouml.uml.diagram.ui,PropPanelUMLDeploymentDiagram,8,0.0,0,0.0,0,0,484,Other,NoOvr
org.argouml.uml.cognitive.critics,CrInvalidJoinTriggerOrGuard,3,0.0375,1,0.0375,0,1,79,PureOverrider,PureReplacer
org.argouml.util,Tools,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.argouml.model.uml,UseCasesHelperImpl,1,2.090909,23,48.090908,23,0,11,PureExtender,NoOvr
org.argouml.uml.ui.behavior.state_machines,UMLCompositeStateSubvertexListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.ui,ActionSettings,4,0.8,5,4.0,4,1,24,Extender,PureReplacer
org.argouml.language.java.generator,InterfaceCodePiece,3,1.0,6,6.0,0,6,12,PureOverrider,PureSpecializer
org.argouml.ui.explorer.rules,GoStateToExit,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.model,UmlException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.argouml.uml.ui,ActionGenerateOne,4,0.32,2,0.64,0,2,23,PureOverrider,Equals
org.argouml.uml.diagram.ui,FigAssociationClass,6,0.140625,6,0.84375,1,5,251,Overrider,Specializer
org.argouml.uml.reveng.java,PackageContext,2,0.25,2,0.5,0,2,14,PureOverrider,PureSpecializer
org.argouml.uml.cognitive,UMLToDoItem,2,0.16666667,3,0.5,0,3,33,PureOverrider,PureReplacer
org.argouml.ui.explorer.rules,GoStateToIncomingTrans,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.ui,ActionNavigateAction,5,0.18518518,1,0.18518518,0,1,26,PureOverrider,PureSpecializer
org.argouml.uml.cognitive.critics,CrTooManyOper,4,0.048780486,1,0.048780486,0,1,81,PureOverrider,PureReplacer
org.argouml.language.php,PHPDocumentor$DocBlock,1,0.8181818,9,7.3636365,8,1,10,Extender,PureReplacer
org.argouml.uml.ui.foundation.core,UMLModelElementStereotypeListModel,4,0.18181819,3,0.54545456,0,3,63,PureOverrider,Specializer
org.argouml.cognitive,GoalModel,2,0.7,7,4.9,7,0,20,PureExtender,NoOvr
org.argouml.persistence,OffenderXMLHelper,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.uml.diagram.ui,ActionAddStereotype,4,0.32,2,0.64,0,2,23,PureOverrider,Equals
org.argouml.uml.ui,ActionRESequenceDiagram,4,0.32,2,0.64,0,2,23,PureOverrider,PureReplacer
org.argouml.uml.ui.foundation.core,PropPanelDataType$ActionAddQueryOperation,5,0.18518518,1,0.18518518,0,1,26,PureOverrider,PureSpecializer
org.argouml.uml.ui,UMLChangeDispatch,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.argouml.cognitive.ui,WizStep,5,0.18681319,17,3.1758242,17,0,455,PureExtender,NoOvr
org.argouml.uml.generator,ParserDisplay$ModelElementInfoList$InfoItem,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.argouml.uml.diagram.sequence.ui,FigCallActionMessage,6,0.0,0,0.0,0,0,260,Other,NoOvr
org.argouml.ui.explorer,PerspectiveConfigurator,8,0.0,0,0.0,0,0,458,Other,NoOvr
org.argouml.ui,MyLocale,1,0.18181819,2,0.36363637,1,1,10,Overrider,PureReplacer
org.argouml.uml.ui.foundation.core,ActionSetParameterDirectionKind,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.uml.cognitive.critics,CrMissingClassName,3,0.15,4,0.6,0,4,76,PureOverrider,PureReplacer
org.argouml.ui.explorer.rules,GoClassToAssociatedClass,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.diagram.sequence.ui,ModeCreateMessage,4,0.4878049,5,2.4390244,0,5,36,PureOverrider,Replacer
org.argouml.ui,CmdCreateNode,4,0.10526316,1,0.10526316,0,1,37,PureOverrider,PureReplacer
org.argouml.language.cpp.reveng,ModelerImpl$XtorModeler,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.argouml.application.modules,ModuleLoader,1,1.7272727,19,32.818184,19,0,11,PureExtender,NoOvr
org.argouml.uml.ui.foundation.core,PropPanelOperation,9,0.05325444,3,0.15976332,2,1,506,Extender,PureReplacer
org.argouml.persistence,FigEdgeHandler,4,0.11764706,1,0.11764706,0,1,33,PureOverrider,PureReplacer
org.argouml.ui.cmd,GenericArgoMenuBar,5,0.11578947,11,1.2736843,11,0,475,PureExtender,NoOvr
org.argouml.persistence,XmiFilePersister,3,0.48000002,4,1.9200001,0,4,21,PureOverrider,PureSpecializer
org.argouml.uml.diagram.static_structure.ui,StylePanelFigClass,9,0.054108217,3,0.16232465,0,3,496,PureOverrider,Specializer
org.argouml.cognitive,ListSet,1,4.181818,46,192.36363,43,3,8,Extender,PureReplacer
org.argouml.cognitive.critics,EnabledCM,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.persistence,PersistenceManager,1,1.3636364,15,20.454546,15,0,11,PureExtender,NoOvr
org.argouml.uml.reveng,ImportClasspathDialog$RemoveListener,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.uml.ui.foundation.core,UMLModelElementNameDocument,4,0.10810811,2,0.21621622,0,2,72,PureOverrider,PureSpecializer
org.argouml.uml.diagram.collaboration.ui,FigMessageGroup,3,0.073891625,5,0.36945814,1,4,199,Overrider,PureSpecializer
org.argouml.uml.diagram.static_structure.layout,ClassdiagramRealizationEdge,3,0.0,0,0.0,0,0,22,Other,NoOvr
org.argouml.uml.ui.foundation.core,UMLDependencyClientListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.reveng,Import$ProblemsDialog,6,0.027088035,2,0.05417607,2,0,443,PureExtender,NoOvr
org.argouml.language.php,PHPDocumentor$VersionTag,3,0.0,0,0.0,0,0,14,Other,NoOvr
org.argouml.uml.ui,ActionCopy,2,0.2,2,0.4,2,0,20,PureExtender,NoOvr
org.argouml.language.java.generator,CompositeCodePiece,2,0.75,6,4.5,1,5,11,Overrider,PureSpecializer
org.argouml.uml.ui.foundation.core,UMLAssociationEndSpecificationListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.ui,SystemInfoDialog$ClipboardObserver,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.uml.cognitive.critics,CrObjectWithoutClassifier,3,0.15,4,0.6,1,3,77,Overrider,PureReplacer
org.argouml.ui.explorer.rules,GoDiagramToEdge,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.cognitive.critics,CrNoTriggerOrGuard,3,0.0375,1,0.0375,0,1,79,PureOverrider,PureReplacer
org.argouml.uml.ui.behavior.state_machines,UMLStateMachineContextListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.common_behavior,UMLLinkConnectionListModel,5,0.2238806,3,0.6716418,0,3,64,PureOverrider,PureSpecializer
org.argouml.ui.cmd,ActionPrint,2,0.1,1,0.1,1,0,20,PureExtender,NoOvr
org.argouml.language.php,PHPDocumentor$PackageTag,3,0.0,0,0.0,0,0,14,Other,NoOvr
org.argouml.uml.diagram.sequence.ui,FigCreateActionMessage,6,0.023076924,1,0.023076924,1,0,260,PureExtender,NoOvr
org.argouml.language.cpp.reveng,CPPLexer,2,2.1639345,66,142.81967,66,0,61,PureExtender,NoOvr
org.argouml.language.csharp.generator,Section,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.argouml.uml.diagram.state.ui,FigState,6,0.26989618,13,3.5086503,7,6,283,Extender,PureSpecializer
org.argouml.ui.explorer.rules,GoModelElementToComment,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.ui.model_management,ActionAddPackage,5,0.18518518,1,0.18518518,0,1,26,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,UMLOperationRaisedSignalsListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.diagram.static_structure.layout,ClassdiagramModelElementFactory,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.ui,ArgoDialog,7,0.030634575,2,0.06126915,1,1,456,Overrider,PureSpecializer
org.argouml.uml.diagram.ui,UMLDiagram$PopupActionsListener,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.uml.notation.uml,OperationNotationUml,3,0.69230765,3,2.076923,2,1,12,Extender,PureSpecializer
org.argouml.ui,StylePanel,6,0.20869567,16,3.3391306,16,0,460,PureExtender,NoOvr
org.argouml.uml.diagram.ui,ActionSetPath,4,0.16,1,0.16,0,1,24,PureOverrider,PureReplacer
org.argouml.ui.explorer.rules,OperationsNode,1,0.27272728,3,0.8181819,2,1,10,Extender,PureReplacer
org.argouml.language.cpp.reveng,CppImport,2,0.5714286,8,4.571429,3,5,23,Overrider,Replacer
org.argouml.uml.diagram.ui,ActionAddOperation,4,0.32,2,0.64,0,2,23,PureOverrider,PureSpecializer
org.argouml.ui.explorer.rules,GoCompositeStateToSubvertex,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.diagram.ui,ActionAddExistingEdge,4,0.32,2,0.64,0,2,23,PureOverrider,Equals
org.argouml.cognitive.ui,PriorityNode,1,0.27272728,3,0.8181819,2,1,10,Extender,PureReplacer
org.argouml.language.java.generator,GeneratorJava,2,1.9069767,41,78.18604,20,21,22,Overrider,Specializer
org.argouml.uml.ui.foundation.core,ActionAddParameter,5,0.18518518,1,0.18518518,0,1,26,PureOverrider,PureSpecializer
org.argouml.model,RemoveAssociationEvent,5,0.0,0,0.0,0,0,19,Other,NoOvr
org.argouml.application.helpers,ModuleHelper,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.argouml.uml.ui.behavior.activity_graphs,ActionSetObjectFlowStateClassifier,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.common_behavior,PropPanelLink,8,0.0,0,0.0,0,0,504,Other,NoOvr
org.argouml.uml.ui.foundation.core,UMLStructuralFeatureChangeabilityRadioButtonPanel,6,0.012903226,1,0.012903226,0,1,464,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.state_machines,UMLEventTransitionListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.ui,ShadowComboBox,5,0.0,0,0.0,0,0,518,Other,NoOvr
org.argouml.uml.diagram.ui,ActionModifierRoot,5,0.37037036,2,0.7407407,0,2,25,PureOverrider,PureSpecializer
org.argouml.uml.diagram.state.ui,FigFinalState,6,0.29065743,14,4.069204,0,14,275,PureOverrider,Replacer
org.argouml.uml.ui.behavior.common_behavior,PropPanelCreateAction,9,0.0,0,0.0,0,0,509,Other,NoOvr
org.argouml.uml.ui.foundation.core,PropPanelClass,10,0.037950665,2,0.07590133,2,0,527,PureExtender,NoOvr
org.argouml.persistence,XMLElement,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.argouml.uml.ui.behavior.common_behavior,UMLActionAsynchronousCheckBox,8,0.01459854,1,0.01459854,0,1,547,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.collaborations,PropPanelCollaboration,9,0.0,0,0.0,0,0,508,Other,NoOvr
org.argouml.uml.cognitive.critics,CrNoTransitions,3,0.0375,1,0.0375,0,1,79,PureOverrider,PureReplacer
org.argouml.uml.ui.behavior.state_machines,ActionNewGuard,5,0.18518518,1,0.18518518,0,1,26,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.state_machines,UMLStateVertexIncomingListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.ui.explorer.rules,GoStateToDoActivity,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.ui.foundation.core,PropPanelAssociationEnd,8,0.07936508,5,0.3968254,5,0,504,PureExtender,NoOvr
org.argouml.uml.ui.foundation.core,UMLAssociationEndAssociationListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,UMLParameterBehavioralFeatListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.cognitive.critics,CrSeqInstanceWithoutClassifier,3,0.15,4,0.6,1,3,77,Overrider,PureReplacer
org.argouml.uml.diagram.ui,UMLDiagramHomeModelListModel,3,0.18367346,3,0.5510204,3,0,49,PureExtender,NoOvr
org.argouml.uml.ui.behavior.collaborations,UMLCollaborationConstrainingElementListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,ActionSetStructuralFeatureTargetScope,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.uml.cognitive.critics,CrIllegalName,3,0.075,2,0.15,0,2,78,PureOverrider,PureReplacer
org.argouml.uml.ui.foundation.core,UMLAssociationEndQualifiersListModel,5,0.2238806,3,0.6716418,0,3,64,PureOverrider,PureSpecializer
org.argouml.ui.cmd,ActionResolve,5,0.18518518,1,0.18518518,0,1,26,PureOverrider,PureReplacer
org.argouml.moduleloader,ModuleLoader2,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.argouml.uml.ui.behavior.state_machines,ActionSetCompositeStateConcurrent,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.common_behavior,UMLReceptionSpecificationDocument,4,0.10810811,2,0.21621622,0,2,72,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,ActionSetStructuralFeatureMultiplicity,5,0.1923077,1,0.1923077,0,1,25,PureOverrider,PureSpecializer
org.argouml.uml.ui.foundation.core,UMLClassifierCreateActionListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.ui,ActionSaveGraphicsCmdSaveEPS,5,0.13513513,1,0.13513513,0,1,36,PureOverrider,PureReplacer
org.argouml.ui,ArgoDiagram,2,0.31746033,10,3.1746032,5,5,58,Overrider,Specializer
org.argouml.uml.ui.foundation.core,ActionSetClassActive,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.state_machines,PropPanelState,10,0.0,0,0.0,0,0,513,Other,NoOvr
org.argouml.uml.ui.behavior.common_behavior,ActionNewReturnAction,6,0.21428572,1,0.21428572,0,1,27,PureOverrider,PureSpecializer
org.argouml.uml.ui.behavior.state_machines,UMLCompositeStateSubvertexList,8,0.014814815,1,0.014814815,0,1,539,PureOverrider,PureReplacer
org.argouml.model.mdr,KindsMDRImpl,1,2.5454545,28,71.27273,28,0,11,PureExtender,NoOvr
org.argouml.uml.ui,UMLStimulusActionTextProperty,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.argouml.cognitive.ui,GoListToOffenderToItem,2,1.0666667,8,8.533334,8,0,15,PureExtender,NoOvr
org.argouml.uml.ui.behavior.state_machines,ActionNewCallEvent,6,0.21428572,1,0.21428572,0,1,27,PureOverrider,PureSpecializer
org.argouml.application.events,ArgoNotationEvent,3,0.2,1,0.2,0,1,14,PureOverrider,PureReplacer
org.argouml.uml.ui.behavior.common_behavior,ActionAddContextSignal,5,0.5714286,4,2.2857144,0,4,31,PureOverrider,PureSpecializer
org.argouml.ui.explorer.rules,GoStateToOutgoingTrans,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.reveng.classfile,ClassfileParser,3,2.2631578,43,97.31579,43,0,57,PureExtender,NoOvr
org.argouml.uml.diagram.static_structure.ui,FigInterface,6,0.46938777,23,10.795918,3,20,274,Overrider,Specializer
org.argouml.uml.ui.foundation.core,ActionSetModelElementStereotype,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.ui.explorer.rules,GoClassToSummary,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.uml.cognitive.critics,WizNavigable,3,0.41666666,5,2.0833333,2,3,33,Overrider,PureSpecializer
org.argouml.uml.diagram.collaboration.ui,FigClassifierRole,5,0.3125,18,5.625,0,18,270,PureOverrider,Replacer
org.argouml.cognitive.ui,KnowledgeTypeNode,1,0.18181819,2,0.36363637,1,1,10,Overrider,PureReplacer
org.argouml.ui.explorer.rules,GoModelToNode,2,0.46153846,3,1.3846154,1,2,11,Overrider,PureSpecializer
org.argouml.model.mdr,XmiHeaderConsumerImpl,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.argouml.kernel,AbstractProjectMember,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.argouml.uml.ui.foundation.core,UMLClassifierInstanceListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.uml.ui,UMLTextField2,6,0.022099448,2,0.044198897,2,0,543,PureExtender,NoOvr
org.argouml.uml.ui.foundation.core,ActionSetModelElementVisibility,4,0.16,1,0.16,0,1,24,PureOverrider,PureSpecializer
org.argouml.cognitive.ui,ToDoByGoal,5,0.5263158,4,2.1052632,4,0,38,PureExtender,NoOvr
org.argouml.uml.ui.foundation.extension_mechanisms,ActionSetTagDefinitionMultiplicity,5,0.1923077,1,0.1923077,0,1,25,PureOverrider,PureSpecializer
org.argouml.uml.diagram.use_case.ui,FigActor$ActorPortFigRect,3,0.01734104,1,0.01734104,0,1,172,PureOverrider,PureReplacer
org.argouml.ui.cmd,ActionNewToDoItem,4,0.16,1,0.16,0,1,24,PureOverrider,PureReplacer
org.argouml.ui,AbstractArgoJPanel,5,0.06593407,6,0.39560443,5,1,454,Extender,PureReplacer
org.argouml.persistence,MemberFilePersister,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.argouml.ui.explorer.rules,AssociationsNode,1,0.27272728,3,0.8181819,2,1,10,Extender,PureReplacer
org.argouml.uml.reveng.idl,IDLFileImport,2,0.78571427,11,8.642857,8,3,25,Extender,Replacer
org.argouml.uml.diagram.state.ui,FigConcurrentRegion,7,0.6385135,27,17.239864,6,21,275,Overrider,Replacer
org.argouml.uml.diagram.ui,FigNodeModelElement,4,1.373913,79,108.53913,58,21,209,Extender,Specializer
org.argouml.uml.cognitive.critics,CrNameConflict,3,0.22500001,6,1.35,1,5,75,Overrider,PureReplacer
org.argouml.uml.cognitive.critics,CrMultipleDeepHistoryStates,3,0.15,4,0.6,1,3,77,Overrider,PureReplacer
org.argouml.model.uml,ExtensionMechanismsHelperImpl,1,1.7272727,19,32.818184,19,0,11,PureExtender,NoOvr
org.argouml.uml.diagram.deployment.ui,SelectionNode,5,0.59701496,8,4.7761197,0,8,59,PureOverrider,Replacer
org.argouml.language.php,PHPDocumentor$ReturnTag,3,0.0,0,0.0,0,0,14,Other,NoOvr
org.argouml.model.uml,StateMachinesFactoryImpl,2,8.0,52,416.0,52,0,13,PureExtender,NoOvr
org.argouml.uml.ui.behavior.use_cases,UMLUseCaseExtendListModel,4,0.121212125,2,0.24242425,0,2,64,PureOverrider,PureSpecializer
org.argouml.notation,NotationNameImpl,1,1.0,11,11.0,10,1,10,Extender,PureReplacer
